,index,movieId,Mean_rating,Total_ratings,title,startYear,IMDBRating,IMBDVotes,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,language_en,language_es,language_fr,Adult_0,region_FR,region_US
149,149,180,3.4027777777777777,36,Mallrats (1995),1995.0,7.1,115458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
150,150,181,2.264705882352941,17,Mighty Morphin Power Rangers: The Movie (1995),1995.0,5.2,25091,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
151,151,183,3.5,2,Mute Witness (1994),1995.0,6.7,5256,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
152,152,184,3.5,2,Nadja (1994),1994.0,6.0,2925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
153,153,185,3.0401785714285716,112,"Net, The (1995)",1995.0,5.9,60184,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
154,154,186,2.8229166666666665,48,Nine Months (1995),1995.0,5.5,34957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
155,155,187,4.125,4,Party Girl (1995),1995.0,6.6,4553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
156,156,188,3.4583333333333335,12,"Prophecy, The (1995)",1995.0,6.5,28900,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
157,157,189,3.0,1,Reckless (1995),1995.0,5.3,419,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
158,158,190,2.8,5,Safe (1995),1995.0,7.2,13223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
159,159,191,2.4166666666666665,6,"Scarlet Letter, The (1995)",1995.0,5.4,14304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
160,160,193,2.4714285714285715,35,Showgirls (1995),1995.0,4.9,61896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
161,161,194,3.6666666666666665,18,Smoke (1995),1995.0,7.4,32880,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
162,162,195,3.1,10,Something to Talk About (1995),1995.0,5.7,12602,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
163,163,196,2.6666666666666665,45,Species (1995),1995.0,5.8,73785,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
164,164,198,3.25,28,Strange Days (1995),1995.0,7.2,66707,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1
165,165,199,4.125,4,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",1964.0,7.8,23309,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
166,166,201,3.0,1,Three Wishes (1995),1995.0,6.1,2779,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
167,167,202,3.0,1,Total Eclipse (1995),1995.0,6.6,13192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
168,168,203,3.4318181818181817,22,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1995.0,6.6,28321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
169,169,204,2.716666666666667,30,Under Siege 2: Dark Territory (1995),1995.0,5.5,43468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
170,170,205,3.1666666666666665,9,Unstrung Heroes (1995),1995.0,6.7,2958,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
171,171,206,3.0,2,Unzipped (1995),1995.0,6.5,1047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
172,172,207,3.4285714285714284,21,"Walk in the Clouds, A (1995)",1995.0,6.7,31298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
173,173,208,2.9130434782608696,115,Waterworld (1995),1995.0,6.2,179015,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
174,174,209,3.1666666666666665,3,White Man's Burden (1995),1995.0,5.3,4582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
175,175,210,3.0,4,Wild Bill (1995),1995.0,5.9,6430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
176,176,211,3.5,2,"Browning Version, The (1994)",1994.0,7.2,2998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
177,177,212,3.0,3,Bushwhacked (1995),1995.0,5.6,5580,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
178,178,213,3.8333333333333335,6,Burnt by the Sun (Utomlyonnye solntsem) (1994),1994.0,7.9,14219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
179,179,214,4.0,2,Before the Rain (Pred dozhdot) (1994),1994.0,8.0,13718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
180,180,215,4.041666666666667,24,Before Sunrise (1995),1995.0,8.1,267876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
181,181,216,3.326530612244898,49,Billy Madison (1995),1995.0,6.4,130242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
182,182,217,2.3333333333333335,6,"Babysitter, The (1995)",1995.0,4.3,4657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
183,183,218,3.4285714285714284,14,Boys on the Side (1995),1995.0,6.5,11742,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
184,184,219,3.0,1,"Cure, The (1995)",1995.0,7.7,9119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
185,185,220,3.0,1,Castle Freak (1995),1995.0,6.0,7021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
186,186,222,3.75,16,Circle of Friends (1995),1995.0,6.6,7954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
187,187,223,3.855769230769231,104,Clerks (1994),1994.0,7.7,210524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
188,188,224,3.6125,40,Don Juan DeMarco (1995),1994.0,6.7,47883,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
189,189,225,3.5384615384615383,52,Disclosure (1994),1994.0,6.1,46053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
190,190,227,2.8636363636363638,22,Drop Zone (1994),1994.0,5.6,19086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
191,191,228,2.3333333333333335,3,Destiny Turns on the Radio (1995),1995.0,4.6,2250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
192,192,229,3.4285714285714284,7,Death and the Maiden (1994),1994.0,7.3,22423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
193,193,230,3.3958333333333335,24,Dolores Claiborne (1995),1995.0,7.4,38644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
194,194,231,3.0601503759398496,133,Dumb & Dumber (Dumb and Dumber) (1994),1994.0,7.3,350459,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
195,195,232,3.892857142857143,14,Eat Drink Man Woman (Yin shi nan nu) (1994),1994.0,7.8,18481,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
196,196,233,3.5,12,Exotica (1994),1994.0,7.0,17878,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
197,197,234,2.588235294117647,17,Exit to Eden (1994),1994.0,4.3,6458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
198,198,235,3.6785714285714284,70,Ed Wood (1994),1994.0,7.8,164153,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
199,199,236,3.477777777777778,45,French Kiss (1995),1995.0,6.6,46570,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
200,200,237,3.340909090909091,22,Forget Paris (1995),1995.0,6.5,11310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
201,201,238,4.0,2,Far From Home: The Adventures of Yellow Dog (1995),1995.0,6.4,2581,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
202,202,239,3.0,17,"Goofy Movie, A (1995)",1995.0,6.9,45623,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
203,203,240,2.375,4,Hideaway (1995),1995.0,5.3,6282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
204,204,241,4.0,1,Fluke (1995),1995.0,6.7,6452,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
205,205,242,3.6,5,Farinelli: il castrato (1994),1994.0,6.8,6291,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
206,206,243,3.0,1,Gordy (1995),1994.0,3.8,1846,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
207,207,246,4.293103448275862,29,Hoop Dreams (1994),1994.0,8.3,24176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
208,208,247,3.9285714285714284,21,Heavenly Creatures (1994),1994.0,7.3,58560,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
209,209,248,3.176470588235294,17,Houseguest (1994),1995.0,6.0,6473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
210,210,249,3.7222222222222223,18,Immortal Beloved (1994),1994.0,7.4,23051,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
211,211,250,2.5,6,Heavyweights (Heavy Weights) (1995),1995.0,6.7,25088,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
212,212,251,3.0,3,"Hunted, The (1995)",1995.0,6.0,4731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
213,213,252,3.453488372093023,43,I.Q. (1994),1994.0,6.2,23467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
214,214,253,3.458715596330275,109,Interview with the Vampire: The Vampire Chronicles (1994),1994.0,7.5,292793,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
215,215,254,3.0,1,Jefferson in Paris (1995),1995.0,5.7,2782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
216,216,255,2.0714285714285716,7,"Jerky Boys, The (1995)",1995.0,4.9,2438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
217,217,256,2.8285714285714287,35,Junior (1994),1994.0,4.6,64534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
218,218,257,3.5,14,Just Cause (1995),1995.0,6.4,24349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
219,219,258,2.6,10,"Kid in King Arthur's Court, A (1995)",1995.0,4.7,5694,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
220,220,259,3.2,5,Kiss of Death (1995),1995.0,5.9,16798,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
221,221,260,4.231075697211155,251,Star Wars: Episode IV - A New Hope (1977),1977.0,8.6,1217522,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
222,222,261,3.880952380952381,42,Little Women (1994),1994.0,7.3,51327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
223,223,262,3.9047619047619047,21,"Little Princess, A (1995)",1995.0,7.7,31927,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
224,224,263,4.0,1,Ladybird Ladybird (1994),1994.0,7.4,3194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
225,225,265,3.9393939393939394,33,Like Water for Chocolate (Como agua para chocolate) (1992),1992.0,7.1,16804,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
226,226,266,3.3970588235294117,68,Legends of the Fall (1994),1994.0,7.6,147379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0
227,227,267,2.9411764705882355,17,Major Payne (1995),1995.0,6.3,30407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
228,228,269,3.0,2,My Crazy Life (Mi vida loca) (1993),1993.0,6.5,1952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
229,229,270,3.4,5,Love Affair (1994),1994.0,6.0,4374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
230,230,271,3.5,4,Losing Isaiah (1995),1995.0,6.5,5464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
231,231,272,3.7580645161290325,31,"Madness of King George, The (1994)",1994.0,7.2,15312,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
232,232,273,2.9464285714285716,28,Mary Shelley's Frankenstein (Frankenstein) (1994),1994.0,6.4,51116,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
233,233,274,2.9285714285714284,7,Man of the House (1995),1995.0,5.2,8648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
234,234,275,2.0,6,Mixed Nuts (1994),1994.0,5.5,10337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
235,235,276,3.25,22,Milk Money (1994),1994.0,5.6,11368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
236,236,277,3.223684210526316,38,Miracle on 34th Street (1994),1994.0,6.5,31176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
237,237,278,1.5,2,Miami Rhapsody (1995),1995.0,5.3,3071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
238,238,279,3.0,2,My Family (1995),1995.0,7.3,3685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
239,239,280,4.076923076923077,13,Murder in the First (1995),1995.0,7.3,26469,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
240,240,281,3.7857142857142856,14,Nobody's Fool (1994),1994.0,7.4,18435,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
241,241,282,3.3375,40,Nell (1994),1994.0,6.5,27084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
242,242,283,3.6666666666666665,3,New Jersey Drive (1995),1995.0,6.7,2831,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
243,243,284,4.5,1,New York Cop (Nyû Yôku no koppu) (1993),1993.0,4.2,195,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
244,244,285,4.0,1,Beyond Bedlam (1993),1994.0,3.3,463,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
245,245,287,3.0,1,Nina Takes a Lover (1994),1994.0,5.5,569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
246,246,288,3.233695652173913,92,Natural Born Killers (1994),1994.0,7.3,214826,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
247,247,289,3.5625,8,Only You (1994),1994.0,6.5,20519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
248,248,290,4.035714285714286,14,Once Were Warriors (1994),1994.0,7.9,31296,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
249,249,291,2.3333333333333335,3,Poison Ivy II (1996),1996.0,4.5,5428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
250,250,292,3.4257425742574257,101,Outbreak (1995),1995.0,6.6,118715,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
251,251,293,4.018796992481203,133,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),1994.0,8.5,1022512,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
252,252,294,3.0,2,"Perez Family, The (1995)",1995.0,6.0,2097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
253,253,295,3.0,1,"Pyromaniac's Love Story, A (1995)",1995.0,5.4,962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
254,254,296,4.197068403908795,307,Pulp Fiction (1994),1994.0,8.9,1804679,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
255,255,299,4.0,4,Priest (1994),1994.0,7.0,9634,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
256,256,300,3.5185185185185186,81,Quiz Show (1994),1994.0,7.5,64209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
257,257,301,4.0,1,Picture Bride (Bijo photo) (1994),1994.0,6.6,1055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
258,258,302,3.2,5,"Queen Margot (Reine Margot, La) (1994)",1994.0,7.4,16201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
259,259,303,2.953125,32,"Quick and the Dead, The (1995)",1995.0,6.4,84737,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
260,260,304,3.6666666666666665,3,Roommates (1995),1995.0,6.4,1729,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
261,261,305,2.8333333333333335,9,Ready to Wear (Pret-A-Porter) (1994),1994.0,5.1,14287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
262,262,306,4.21875,16,Three Colors: Red (Trois couleurs: Rouge) (1994),1994.0,8.1,89378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
263,263,307,3.8958333333333335,24,Three Colors: Blue (Trois couleurs: Bleu) (1993),1993.0,7.9,88131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
264,264,308,4.025,20,Three Colors: White (Trzy kolory: Bialy) (1994),1994.0,7.6,63166,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
265,265,310,3.0,1,Rent-a-Kid (1995),1995.0,5.5,1869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
266,266,311,3.0,1,Relative Fear (1994),1994.0,5.8,287,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
267,267,312,1.4444444444444444,9,Stuart Saves His Family (1995),1995.0,5.2,2630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
268,268,313,3.3333333333333335,3,"Swan Princess, The (1994)",1994.0,6.5,22556,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
269,269,314,3.75,16,"Secret of Roan Inish, The (1994)",1994.0,7.5,7158,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
270,270,315,3.0789473684210527,38,"Specialist, The (1994)",1994.0,5.6,61955,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
271,271,316,3.375,140,Stargate (1994),1994.0,7.1,174005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
272,272,317,3.2037037037037037,81,"Santa Clause, The (1994)",1994.0,6.5,93959,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
273,273,318,4.429022082018927,317,"Shawshank Redemption, The (1994)",1994.0,9.3,2312613,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
274,274,319,3.6,20,Shallow Grave (1994),1994.0,7.3,56494,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
275,275,320,3.0,1,Suture (1993),1993.0,6.6,1698,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
276,276,321,4.0,2,Strawberry and Chocolate (Fresa y chocolate) (1993),1993.0,7.4,5292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
277,277,322,3.55,10,Swimming with Sharks (1995),1994.0,7.1,21704,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
278,278,324,4.0,1,"Sum of Us, The (1994)",1994.0,7.3,5042,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
279,279,325,2.5,7,National Lampoon's Senior Trip (1995),1995.0,5.8,5417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
280,280,326,4.0,3,To Live (Huozhe) (1994),1994.0,8.3,15896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
281,281,327,2.823529411764706,34,Tank Girl (1995),1995.0,5.4,30007,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
282,282,328,3.15,10,Tales from the Crypt Presents: Demon Knight (1995),1995.0,6.7,21408,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
283,283,329,3.3935185185185186,108,Star Trek: Generations (1994),1994.0,6.6,75813,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
284,284,330,3.0,6,Tales from the Hood (1995),1995.0,6.4,7021,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
285,285,331,3.0,2,Tom & Viv (1994),1994.0,6.3,1518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
286,286,332,2.8333333333333335,12,Village of the Damned (1995),1995.0,5.7,28573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
287,287,333,3.78,50,Tommy Boy (1995),1995.0,7.1,75713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
288,288,334,4.2,5,Vanya on 42nd Street (1994),1994.0,7.4,4292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
289,289,335,3.5,2,Underneath (1995),1995.0,6.1,3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
290,290,336,3.0,1,"Walking Dead, The (1995)",1995.0,4.9,744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
291,291,337,3.7662337662337664,77,What's Eating Gilbert Grape (1993),1993.0,7.8,212635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
292,292,338,2.8421052631578947,19,Virtuosity (1995),1995.0,5.6,27727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
293,293,339,3.4693877551020407,98,While You Were Sleeping (1995),1995.0,6.7,90837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
294,294,340,3.4,5,"War, The (1994)",1994.0,6.8,11933,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
295,295,341,4.0,2,Double Happiness (1994),1994.0,7.0,1066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
296,296,342,3.272727272727273,33,Muriel's Wedding (1994),1994.0,7.2,35129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
297,297,343,2.9,5,"Baby-Sitters Club, The (1995)",1995.0,5.8,5355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
298,298,344,3.040372670807453,161,Ace Ventura: Pet Detective (1994),1994.0,6.9,275091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
